#lambda/nm	DC	C1
660.8	8567.2	8831.8
661.219	8579.8	8887.4
661.617	8535.6	8764.8
662.037	8285	8578.4
662.457	8048.2	8414.8
662.855	7823.4	8073.6
663.275	7673	7899
663.695	7469.8	7732.4
664.094	7262.2	7527
664.514	7101	7382.4
664.934	6964.4	7190.6
665.333	6812.2	7071.6
665.753	6719.6	6953
666.152	6568	6813.8
666.572	6443.4	6666.6
666.993	6317.6	6529
667.392	6148.8	6399
667.812	6010.8	6257.2
668.212	5887.8	6121
668.632	5783.8	5994.8
669.053	5679.2	5836.6
669.453	5578.8	5786
669.874	5461.2	5630.4
670.273	5338.6	5523
670.694	5243.6	5423.8
671.116	5169.8	5335
671.515	5083.8	5251
671.937	5008.8	5154.4
672.337	4931.4	5108.4
672.758	4873.4	5048.6
673.158	4877	5059.2
673.58	4888.4	5042.4
673.98	4929	5107.2
674.402	5002.6	5132.2
674.824	5001.8	5211
675.224	5088.8	5229.2
675.646	5117.2	5301.2
676.047	5181.8	5362.4
676.469	5254.4	5421.8
676.869	5336	5499.4
677.292	5301.6	5496
677.693	5321.2	5469.8
678.115	5322.6	5515.8
678.516	5262.6	5397.4
678.939	5191.4	5351.8
679.34	5116.6	5248.4
679.762	5010.8	5156
680.164	4909.8	5066.8
680.586	4805.4	4994
680.988	4841.6	4998.4
681.411	4972.4	5138
681.812	5169.2	5364.2
682.236	5492.6	5691
682.637	5879.4	6066.2
683.061	6229.6	6480.2
683.462	6589	6782
683.864	6843.8	7086.4
684.288	7089.2	7347.8
684.69	7156.8	7435.6
685.114	7104.4	7388
685.516	6926.4	7150
685.94	6572.4	6809.6
686.342	6245	6462.8
686.766	5901.8	6126.6
687.168	5701.4	5900.2
687.571	5644.2	5848.2
687.995	5646.2	5868
688.398	5627	5850.4
688.822	5651.6	5822.8
689.225	5700.6	5886.6
689.628	5692.2	5897
690.052	5652.4	5855.8
690.456	5610.4	5731.4
690.88	5414.2	5601.2
691.284	5059.4	5261.2
691.687	4738.2	4897.6
692.112	4392.6	4505
692.515	4066.2	4184.8
692.919	3795	3892.4
693.344	3525.8	3626.8
693.747	3295.2	3386.2
694.173	3078.2	3182.8
694.577	2911.8	2987
694.98	2778	2839.4
695.406	2667.8	2753.4
695.81	2605.4	2669.2
696.214	2574.8	2647.8
696.64	2610.8	2661.6
697.044	2668.4	2758.6
697.448	2788.2	2878.8
697.874	2998.2	3079.2
698.279	3247.2	3346
698.684	3607.8	3689.8
699.11	4166.4	4288.6
699.514	4994.8	5174
699.919	6142.4	6375.4
700.324	7577.2	7895
700.75	9194.6	9566.6
701.156	10810.6	11236
701.561	12594.6	12972
701.987	14633.8	15173.4
702.393	16771.6	17398.6
702.798	18647	19292.4
703.203	20047.8	20755
703.63	20819.6	21664.4
704.036	21203.6	22060.4
704.442	21459.8	22260.2
704.847	21812.4	22611
705.274	22109.8	22966
705.68	22103	22972.8
706.086	21767.8	22609.6
706.492	21223.2	22024.8
706.92	20749.4	21471.6
707.326	20075.8	20769.6
707.732	19257	20090
708.139	18278.4	19029.4
708.545	17064.6	17648.4
708.973	15388.2	15923.8
709.38	13575	14093.8
709.786	11889.2	12352
710.193	10380	10749.6
710.6	9013	9382.4
711.028	7810.4	8042.2
711.435	6722.2	6956.8
711.842	5795.8	6042.2
712.249	5002.2	5155.2
712.656	4329.2	4441.8
713.064	3783.8	3880
713.492	3273.6	3378.8
713.9	2919	3011.8
714.307	2635.8	2723
714.715	2409.2	2454
715.123	2235	2290.6
715.53	2103.2	2149.2
715.938	2010.2	2075
716.367	1934.4	1967.4
716.775	1879.8	1914.4
717.184	1831.8	1876.6
717.592	1811.6	1848.6
718	1793.8	1834.6
718.408	1795.2	1825.8
718.816	1780.8	1812
719.225	1736.2	1754
719.633	1710.4	1754
720.042	1677.8	1698.2
720.472	1675.2	1707.4
720.881	1693.2	1722.8
721.29	1676.8	1695.8
721.699	1650.4	1673.4
722.108	1641.2	1671
722.517	1633.6	1661.4
722.926	1622.4	1652.8
723.335	1622	1645.2
723.744	1600	1631.2
724.154	1579.4	1602.8
724.563	1573.4	1592.4
724.973	1544	1570.2
725.382	1524	1557
725.792	1496.8	1528.4
726.202	1476.4	1510.2
726.612	1485.8	1508.2
727.022	1438.6	1461.4
727.432	1397	1433.8
779.813	1384.6	1403.8
780.223	1419.8	1459
780.634	1334.4	1364.4
781.044	1328.4	1366.2
781.454	1337.4	1355.6
781.865	1336	1353.6
782.276	1306	1325
782.686	1332.2	1326
783.097	1313.6	1335.4
783.508	1312.6	1307.6
783.919	1311.6	1320.8
784.33	1337.4	1356.8
784.741	1349.8	1373.4
785.152	1355.4	1368.2
785.563	1394.8	1413
785.974	1445	1472.2
786.386	1526.4	1568.2
786.776	1549.2	1605.4
787.188	1601.2	1646.8
787.599	1641.2	1681
788.011	1664.2	1722.2
788.423	1680.2	1705.4
788.835	1667.4	1696.4
789.247	1637.8	1673.6
789.659	1630.6	1635.4
790.071	1591.8	1607.6
790.483	1611.2	1625.8
790.874	1520.8	1563.2
791.286	1512.6	1551.2
791.699	1466.4	1509.8
792.111	1459.2	1480.2
792.524	1435.4	1478.4
792.937	1403.2	1430.4
793.349	1345.4	1380.8
793.741	1355.2	1363.6
794.154	1340.8	1343
794.567	1351.6	1334.2
794.98	1312	1322.2
795.393	1291.4	1290.2
795.785	1310.2	1293.4
796.198	1275.8	1257.2
796.612	1261.8	1255.8
797.026	1260.4	1224.8
797.439	1208.8	1215.6
797.831	1207.8	1197.2
798.245	1188.2	1181.8
798.659	1184.6	1167
799.073	1155.4	1135.6
799.487	1164.6	1148.8
799.88	1195.4	1176
800.294	1365.2	1316.4
800.708	1717.8	1610.2
801.123	2136.4	1955.4
801.516	3030.6	2702.2
801.93	4613.8	4024.8
802.345	6260	5412.8
802.76	7806	6722
803.153	9206	7893.8
803.568	10328	8845.2
803.983	11089.6	9446.6
804.377	11555.2	9858.8
804.792	11900.6	10113.8
805.207	11583	9831.4
805.601	10525.2	8952.4
806.016	9405.6	8027.2
806.432	8335	7106
806.826	7455.6	6384.4
807.242	6566	5600.6
807.658	5806.2	5025.8
808.052	5114.2	4378.2
808.468	4469.2	3910.4
808.884	3904.2	3377.2
809.279	3413.2	2971.8
809.695	3056.6	2696
810.111	2814.2	2497
810.506	2701.4	2406.4
810.922	2701.6	2381
811.339	2696.8	2411.8
811.734	2769.4	2454
812.151	2798.8	2452.2
812.546	2828.6	2500.4
812.963	2872.6	2519.4
813.38	2850.4	2523.6
813.776	2763.8	2450.6
814.193	2595.6	2354.2
814.589	2395.8	2152.8
815.006	2243.2	2017.2
815.402	2098	1910.2
815.82	1988.8	1811.8
816.237	1874.2	1740.2
816.633	1766.2	1644.8
817.051	1648.6	1545.2
817.448	1559	1460
817.866	1430.2	1375
818.262	1384.2	1332.4
818.68	1286.4	1231.8
819.077	1220.4	1162.6
819.495	1136	1128.4
819.892	1142.4	1118.8
820.311	1046.2	1031.4
820.708	1018.2	984.2
821.127	972	968.8
821.524	989	978.4
821.943	954	940.8
822.34	963.4	957.4
822.759	917.2	920.4
823.157	909.6	909.6
823.576	932.6	916.6
823.974	907.6	918.8
824.393	1012.6	971.6
824.791	921.6	909.8
825.189	1029.8	1004.4
825.609	1221.4	1136.2
826.007	1362.4	1277
826.427	1513.2	1393.6
826.826	1637.8	1514.2
827.246	1753.6	1599.4
827.644	1814.6	1635.6
828.043	1910.2	1718.8
828.463	1920.8	1752
828.862	1850.2	1698.6
829.261	1739.8	1575.2
829.682	1598	1460.8
830.081	1514	1393
830.502	1406	1315.2
830.901	1359.2	1275.6
831.301	1266.8	1204.2
831.722	1218.6	1151.2
832.121	1184.6	1130.8
832.521	1137	1077
832.943	1110.2	1055.2
833.342	1075.6	1019.4
833.742	1045.8	1005
834.164	1032	987.6
834.564	1010.2	975
834.965	1002.4	978.4
835.386	987.2	974.6
835.787	986.6	955.8
836.188	970.2	938.4
836.588	979.4	930.6
837.01	964.2	936.6
837.411	943.4	932
837.812	950	926
838.213	930.4	912.2
838.636	918.6	894.2
839.037	1001.2	990.2
839.438	933.4	912.8
839.84	938.6	922
840.263	952	942.8
840.664	977.6	937.2
841.066	983	955.6
841.468	1002	964.2
841.891	1002.8	980.6
842.293	1039.4	1013
842.695	1058.2	1025.8
843.098	1082.4	1034.8
843.5	1090.4	1047.8
843.902	1185.6	1133.2
844.326	1340.2	1243.6
844.729	1471.2	1368.4
845.131	1627.6	1504.6
845.534	1753	1594
845.937	1848.6	1704.2
846.34	1962.4	1789
846.764	2014.2	1838
847.167	2112	1909
847.571	2111.8	1907
847.974	2376	2103.4
848.377	3094.4	2728.4
848.781	4813	4166
849.184	7517.6	6420.4
849.588	10166.6	8671.2
849.992	12718.4	10776.6
850.396	14903.8	12673
850.821	16792.4	14192.4
851.225	18187.8	15334.2
851.63	19067.4	16019.2
852.034	19227.6	16267.4
852.438	18152.8	15291.4
852.843	16293.2	13803
853.247	14278.4	12098.8
853.652	12524	10632.4
854.057	10976.8	9339
854.462	9604.6	8159.2
854.867	8474.4	7239
855.272	7515.6	6385.6
855.677	6596.6	5658.4
856.082	6009.2	5146
856.487	5573	4826.2
856.893	5308	4539.4
857.298	5030.4	4348
857.704	4809	4109.6
858.11	4571.4	3925.4
858.516	4386.4	3766.4
858.922	4218.4	3639.6
859.328	3966.8	3405
859.734	3554.2	3076.2
860.14	3199.4	2768.6
860.525	2875.6	2538
860.931	2583.8	2298.6
861.338	2355.2	2092.4
861.745	2213.6	1981.6
862.151	2102.4	1873.2
862.558	2157.6	1940
862.965	2374.2	2097.6
863.372	2591.6	2284.8
863.779	2850.6	2510
864.186	3134.4	2711.8
864.572	3368	2927.2
864.98	3609.8	3136.2
865.387	3922.8	3388.6
865.795	4454.2	3820
866.203	5037.4	4334.8
866.61	5494.2	4681.6
867.018	5900	5075.6
867.405	6277.2	5336.8
867.813	6494.4	5507.4
868.221	6627.6	5638
868.63	6749.8	5762.8
869.038	6609	5672.2
869.425	6154.4	5288
869.834	5464.4	4685.2
870.243	4875.8	4189.8
870.652	4270.6	3674.2
871.039	3804.2	3307
871.448	3372.4	2953
871.857	3017.4	2679.2
872.266	2698.4	2404.6
872.654	2430.4	2152
873.064	2147.6	1910.2
873.473	1923.6	1734.4
873.883	1721.6	1555.8
874.271	1545.4	1424.6
874.681	1411.8	1324
875.091	1254.2	1173
875.48	1185.4	1104.2
875.89	1125	1074.2
876.3	1050	997.4
876.689	1004.6	966.4
877.1	1000	966.8
877.51	1026.8	978.6
877.9	1049	1012.8
878.31	1057	1005.8
878.721	1095.4	1052.6
879.111	1084.4	1040.2
879.522	1075	1022.8
879.933	1062.2	1020.2
880.323	1063	1006.8
880.734	1046.4	995.6
881.125	1042.4	984.8
881.536	1001.2	953
881.948	977.8	922.8
882.338	949.8	928.4
882.75	954.4	925.6
883.141	927	905.2
883.553	910	896.8
883.944	937.4	913
884.356	918.2	898.4
884.769	955	923.8
885.16	1078.6	1027.8
885.573	1200.6	1125.4
885.964	1301.8	1214.4
886.377	1423.8	1313.6
886.768	1498.8	1385
887.181	1592.4	1446.6
887.573	1632	1492.8
887.987	1684.2	1537.8
888.378	1650.8	1500.4
888.792	1534.2	1416.4
889.184	1507.2	1394.2
889.598	1348.8	1261.4
889.99	1294.8	1196.8
890.383	1209.2	1123.6
890.797	1154	1077.2
891.19	1133	1063.8
891.604	1060	996.8
891.997	997.6	964.8
892.411	963.2	934
892.805	941.8	905.6
893.198	902.8	890
893.613	873.8	843.4
894.006	851.2	837.6
894.421	835.8	820.6
894.815	820.2	801.8
895.209	798.6	786
895.624	827.8	835.2
896.018	808.4	810
896.412	793.6	780.2
896.828	789.6	783.8
897.222	803	800
897.617	797.4	798.8
898.033	817.2	820.4
898.427	805.6	798.4
898.822	805	798.8
899.239	801.2	803.6
899.634	791	780.8
900.029	819.8	815
900.424	790.6	795.4
900.841	787.2	787
901.236	812.2	798.8
901.632	802	792.6
902.027	864.6	859.4
902.445	810.8	791
902.841	803.2	785.6
903.237	790	789.2
903.633	810.2	805.6
904.05	811	797.6
904.447	807.4	800.6
904.843	815	797.8
905.24	810.8	801
905.636	809.6	800.4
906.033	836.4	815.2
906.451	859.6	841.2
906.848	843.6	832
907.246	859	850.6
907.643	893.8	871.2
908.04	937.4	903.6
908.438	1059	1007.6
908.835	1504.8	1375.8
909.254	2331	2037
909.652	3160	2744
910.05	3982.6	3425.8
910.448	4703.2	4023.2
910.846	5301	4566
911.244	5815.8	4932.4
911.643	6199.2	5235
912.041	6394.8	5405.4
912.44	6114.8	5176.4
912.839	5487.4	4712.8
913.237	4924.6	4237.2
913.636	4394	3772.2
914.035	3898	3374.8
914.434	3479.6	3024.4
914.834	3173.6	2760.6
915.233	2895.6	2530.2
915.633	2615.2	2287
916.032	2368.6	2084.8
916.432	2144	1892.6
916.832	1966	1747
917.232	1778	1611
917.632	1611.8	1446.8
918.032	1478.8	1345.6
918.432	1335.8	1227
918.833	1227.2	1122.8
919.233	1121.6	1056.2
919.634	1049.6	995
920.035	1010.2	960
920.436	977.6	930
920.837	973.2	937.2
921.238	969.8	918
921.639	1001	947.2
922.019	1097.4	1009.4
922.42	1502.2	1373.6
922.822	2183.6	1948.8
923.224	2873.2	2504.4
923.625	3535.8	3072.6
924.027	4139	3581.6
924.429	4626	4017.8
924.81	5049	4331.6
925.212	5312.8	4575
925.615	5448.8	4717.4
926.017	5190.8	4427.6
926.42	4695.4	4038.2
926.801	4238.6	3648.2
927.204	3768.6	3274.4
927.607	3355.8	2941.2
928.01	3030.2	2666.4
928.413	2777	2434.4
928.795	2512.6	2234
929.199	2300.6	2048.8
929.602	2110	1903.6
930.006	1921	1741
930.388	1759.2	1579.4
930.792	1620.8	1476.6
931.196	1469.2	1338
931.579	1386.2	1278.8
931.983	1216	1136.2
932.388	1160.8	1092.6
932.771	1004.8	961.4
933.176	934.2	900
933.58	891.2	868.8
933.964	878.4	833.8
934.369	824.8	805
934.774	822	795.4
935.158	800.2	786.4
935.563	790	779.8
935.947	782.6	768.6
936.353	782.4	764.6
936.759	770.4	760.4
937.143	767	759.4
937.549	767.4	756.6
937.934	774.8	751
938.34	770.6	764
938.746	755.4	745
939.131	754.6	738
939.538	753.2	748.2
939.923	774.2	765.4
940.33	777.4	762
940.716	806.6	784.4
941.123	816.8	795.2
941.508	836.4	814.4
941.916	852.8	832
942.302	844.6	821.8
942.709	839	813.6
943.096	834.2	805.6
943.503	837.4	806.6
943.89	814	802
944.298	796	792.4
944.685	825.8	796.6
945.072	790.2	768.2
945.48	788.8	775.6
945.867	771.2	744.8
946.276	764.6	747.2
946.663	782.4	767
947.051	772.4	757
947.46	758	750.6
947.848	743.8	729.8
948.257	729.2	730.6
948.645	739	737.8
949.033	737.6	728.2
949.443	730	723
949.831	785.6	772.8
950.22	734.4	726.8
950.63	747.4	740.6
951.018	782.4	769.8
951.407	752.2	745.8
951.796	748.4	741
952.207	743.4	750
952.596	757.2	762
952.985	743	731.4
953.375	787.2	791.2
953.786	745.6	737.2
954.176	736.8	730.6
954.566	743.6	739.2
954.956	724.2	718.8
955.367	729.2	731.2
955.758	744.6	752.8
956.148	716.6	714
956.539	742	740.2
956.929	714.6	716.2
957.341	720.6	711.8
957.732	714.6	710.8
958.123	732.8	735
958.515	714	713.4
958.906	722.4	723.4
959.297	707	704.4
959.689	717	702
960.102	714	710
960.494	714.4	717.2
960.886	715.6	721.4
961.278	710.2	708.6
961.67	751.2	741.2
962.062	753	760.2
962.455	723	718.6
962.847	728.4	716.2
963.24	716.6	722.8
963.633	720	719.2
964.026	703.8	713.8
964.419	720.2	725
964.812	722.6	727.6
965.206	717.2	710.2
965.599	718.4	718
965.993	714.6	712.6
966.386	713.2	706.8
966.78	723.6	720
967.174	721	729.4
967.569	709.4	708.4
967.963	699.6	702.2
968.357	693.8	712.6
968.752	709.4	708.6
969.146	711.8	700.6
969.541	699	706.6
969.936	706.4	705
970.331	722	708.8
970.705	714	711.2
971.1	698	713.2
971.496	727.4	712.4
971.892	704.6	701.2
972.287	695.2	718
972.683	708.2	713.8
973.079	703	708.4
973.454	731.6	723.6
973.85	710	710.8
974.247	711.6	713.4
974.643	731	730.6
975.04	709.2	714.2
975.415	706.2	711.6
975.812	700.8	701.4
976.209	712.6	714
976.607	689.6	691.4
976.982	720.6	716.4
977.38	718.4	720
977.778	708.6	707.8
978.175	710.2	710.6
978.552	699	719
978.95	706.4	713.4
979.348	704.4	713.2
979.725	752.2	763.8
980.123	719.6	707.2
980.522	710.2	704.2
980.899	699.4	704.8
981.298	693.4	706.6
981.697	713.6	713.8
982.075	692.2	707
982.474	695	706
982.852	706	701.6
983.251	692.8	707.6
983.651	699.4	699
984.029	703.4	716
984.429	698	705.2
984.808	693.8	693.2
985.208	693.6	698.8
985.609	693.4	697.2
985.987	688.2	697.6
986.388	698.2	699.8
986.768	708.4	715
987.168	704.6	712.2
987.548	721	729.4
987.949	729.8	736.2
988.329	732.4	732.2
988.731	720.2	712
989.111	726	719.6
989.491	733.4	732
989.893	724.8	729.6
990.273	741	754.4
990.676	731.6	728
991.057	729.6	723.6
991.459	728	730
991.84	738.2	732.6
992.221	729.2	726.8
992.624	768	755.2
993.006	748.2	753.6
993.388	756.4	746.4
993.791	759.6	753.6
994.173	784.2	767.8
994.576	847.4	833.2
994.959	863.2	836.6
995.341	912	880.4
995.724	966.2	915.2
996.128	1011	962
996.511	1064.2	988.2
996.894	1088.2	1014.4
997.298	1103.8	1021.6
997.681	1111.8	1040.8
998.065	1096.8	1013.6
998.448	1056.8	992.2
998.854	1021.8	967
999.237	975	924.4
999.621	963.4	906.2
1000.01	939.8	900.6
1000.39	897	866
1000.8	881.8	847.6
1001.18	875.4	837.4
1001.56	850.4	829.6
1001.95	843	817.6
1002.33	832.6	806.4
1002.72	803.8	795.2
1003.13	803.4	790.8
1003.51	785.8	777.6
1003.9	775.2	766.6
1004.28	798	768.8
1004.67	767.2	758.4
1005.06	760.4	757
1005.44	784.8	776.2
1005.83	743.4	736
1006.21	756.2	730.4
1006.6	733.8	728
1006.99	739.8	742.2
1007.37	750.2	736.6
1007.76	731	725.2
1060.12	712.8	716.8
1060.51	718.6	713.4
1060.89	736.8	722.8
1061.28	740.6	739
1061.67	735.4	721.8
1062.06	724	719.8
1062.45	722.2	718.2
1062.83	713.8	710.8
1063.22	730.8	717.2
1063.61	755	753.4
1064	729.4	723.6
1064.39	718	718
1064.78	712.2	714.8
1065.14	726.4	731.6
1065.53	720.6	722.4
1065.92	720.8	731.2
1066.31	714.2	718.2
1066.7	726	734.6
1067.09	733.6	743.8
1067.46	727.2	745
1067.85	735.8	738.4
1068.24	733	734.2
1068.63	738.2	747.6
1069.02	740.8	730.6
1069.39	746.6	744.2
1069.78	734.4	752.6
1070.17	734	745.2
1070.57	738	748
1070.93	746.2	752.2
1071.33	742.2	737.6
1071.72	757.4	765
1072.11	756.2	756.2
1072.48	757	772.2
1072.87	779.6	770.8
1073.26	768.4	779
1073.64	779	784.6
1074.03	773.2	781.2
1074.4	811.4	805.2
1074.79	808.2	822.6
1075.19	825.2	828.2
1075.56	840.2	848
1075.95	855.4	862
1076.34	865	875.4
1076.72	878.4	893.6
1077.11	897.6	926.6
1077.48	939	951
1077.88	956.6	961
1078.25	978.8	991.4
1078.64	1028.4	1041.8
1079.02	1086	1112.2
1079.41	1231.2	1274.6
1079.78	1428.2	1479.8
1080.18	1650.2	1718.6
1080.55	1969	2051
1080.95	2111.4	2186.4
1081.32	2312	2415.4
1081.72	2500.2	2624
1082.09	2627.6	2745.6
1082.49	2682.4	2828.6
1082.86	2694.4	2793.8
1083.24	2543	2672.4
1083.63	2388.4	2529
1084.01	2243.2	2352.4
1084.38	2118.8	2200.2
1084.78	1959.4	2026.2
1085.16	1846.8	1929.8
1085.55	1746.6	1830.6
1085.93	1677.8	1742.4
1086.31	1569.2	1638.6
1086.7	1554.4	1600.8
1087.08	1459	1501.2
1087.46	1395	1431.6
1087.83	1310.6	1367
1088.23	1275.6	1306.6
1088.61	1207.8	1242
1088.99	1171	1195.8
1089.36	1125	1130.6
1089.76	1084.6	1099.2
1090.14	1032.4	1054.8
1090.52	985.6	1025
1090.9	961.2	980.6
1091.27	944.6	948.2
1091.67	930.6	942.2
1092.05	882.8	884.2
1092.43	850	865.2
1092.81	836	847.2
1093.19	830.6	847.4
1093.57	801	808.2
1093.95	789.4	789.6
1094.35	803.8	808.6
1094.73	771.4	786
1095.11	754.8	769.2
1095.49	744.8	766.2
1095.87	749.2	755.8
1096.25	759.8	761.4
1096.63	742	752
1097.01	732	742.4
1097.39	737.6	739.8
1097.77	737	734.8
1098.15	724.8	724.2
1098.53	723.4	719.4
1098.91	725.4	714.4
1099.29	721.2	716.4
1099.68	737.6	738.4
1100.06	724	725
1100.44	712.6	716.8
1100.82	719.4	722.8
1101.18	722.2	707
1101.56	708.4	721.2
1101.95	702.8	701
1102.33	708	709.4
1102.71	711	705.2
1103.1	694	701.2
1103.48	688	700.2
1103.86	693.4	699.6
1104.22	704.2	706.8
1104.61	703.4	701.8
1104.99	695	691.2
1105.38	688	692.2
1105.76	706.4	694.6
1106.12	690.6	697.4
1106.51	722.8	738
1106.89	707.6	700
1107.26	695.4	699
1107.64	703	700.8
1108.03	684.8	698.2
1108.41	692.8	692.8
1108.78	703.6	693.8
1109.16	698.4	695.8
1109.55	695.4	706.4
1109.91	679	685.4
1110.3	671.8	679.8
1110.69	704.6	698.4
1111.05	688.6	694.4
1111.44	682	688
1111.8	690.8	687.2
1112.19	696	696.2
1112.58	704	693.2
1112.94	688.8	690.8
1113.33	679.4	687.2
1113.7	687	680.8
1114.09	678.8	681.6
1114.45	672.4	683.2
1114.84	686	685.8
1115.21	695	702
1115.6	676.4	682
1115.96	685.6	688.6
1116.35	694.6	696.8
1116.72	686	682.6
1117.11	700.6	693.2
1117.48	679	690.4
1117.85	692	690
1118.24	705.4	695.8
1118.6	693.6	690.8
1118.99	685	686.4
1119.36	680.4	688.4
1119.73	686.4	687.6
1120.12	690.6	690.8
1120.49	672.4	670.6
1120.86	691.8	687.2
1121.25	679.6	688.6
1121.62	675.6	679
1121.99	674.4	681
1122.38	693.2	697.8
1122.76	688	676.8
1123.13	686.6	678
1123.5	685.4	690.8
1123.89	684.4	688.2
1124.26	668.2	670.6
1124.63	687	679
1125	677.4	681.4
1125.4	670	670.8
1125.77	663.4	670.8
1126.14	663.6	666.2
1126.51	667.2	683.6
1126.88	681.4	683.2
1127.26	671.4	680.2
1127.63	663.6	664
1128.02	676.2	675.6
1128.4	671.8	676.2
1128.77	677.2	671.2
1129.14	679	688
1129.52	691.4	684.2
1129.89	683.6	675
1130.26	666.4	679.2
1130.64	662.8	673.8
1131.01	668	678.6
